id,sentence,argument_head,predicate_head,role,label
ewt-train-11908,I figure I would give this company a chance .,0,1,PRODUCT,0
ewt-train-11911,"He brought fabric books , and pictures of furniture only , which all came way over budget .",0,1,PRODUCT,0
ewt-train-11911,"He brought fabric books , and pictures of furniture only , which all came way over budget .",3,1,PRODUCT,0
ewt-train-11929,"He responded "" we have problem with ' people ' "" .",0,1,PRODUCT,0
ewt-train-11932,He said he 's had a long and bad day .,0,1,PRODUCT,0
ewt-train-11933,We had no choice but to stay but will take this as far as we can .,0,1,PRODUCT,0
ewt-train-11933,We had no choice but to stay but will take this as far as we can .,3,1,PRODUCT,0
ewt-train-11935,I came to find out the person was the hotel OWNER also .,0,1,PRODUCT,0
ewt-train-11936,"My friend and I were to stay here for a girls night , catch up on our lives evening .",1,4,PRODUCT,0
ewt-train-11937,We live within 20 miles of the hotel and wanted to get away from our responsibilities for the night .,0,1,PRODUCT,0
ewt-train-11937,We live within 20 miles of the hotel and wanted to get away from our responsibilities for the night .,4,1,PRODUCT,0
ewt-train-11940,They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .,0,1,PRODUCT,0
ewt-train-11940,They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .,13,16,PRODUCT,0
ewt-train-11944,"I emailed 4 times , never a response .",0,1,PRODUCT,0
ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",1,6,PRODUCT,0
ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",5,6,PRODUCT,0
ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",8,6,PRODUCT,0
ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",8,14,PRODUCT,0
ewt-train-11945,"In one of the emails I attached the letter from the Vet 's that expressed their sympathy , this hotel did nothing .",16,14,PRODUCT,0
ewt-train-11950,I thought the UK was completely devoid of good NYC style pizza .,0,1,PRODUCT,0
ewt-train-11951,"I thought to get a decent pizza the only way was at a fancy restaurant , and I have to get a whole pie .",0,1,PRODUCT,0
ewt-train-11952,I thought I would have to wait until I went home to NYC .,0,1,PRODUCT,0
ewt-train-11954,I saw this place and it looked like the HOLY GRAIL .,0,1,PRODUCT,0
ewt-train-11954,I saw this place and it looked like the HOLY GRAIL .,3,1,PRODUCT,0
ewt-train-11955,"I knew I had found the real deal , big pies , sold by the slice , with the pizzas sitting under the glass in the front .",0,1,PRODUCT,0
ewt-train-11955,"I knew I had found the real deal , big pies , sold by the slice , with the pizzas sitting under the glass in the front .",19,20,PRODUCT,0
ewt-train-11956,They have crushed red pepper flakes and oregano .,0,1,PRODUCT,0
ewt-train-11956,They have crushed red pepper flakes and oregano .,5,1,PRODUCT,0
ewt-train-11964,We visited on 7/26/08 for dinner We received a gift certificate for the Mama Mia 's on Greenfield Ave .,0,1,PRODUCT,0
ewt-train-11964,We visited on 7/26/08 for dinner We received a gift certificate for the Mama Mia 's on Greenfield Ave .,3,1,PRODUCT,0
ewt-train-11964,We visited on 7/26/08 for dinner We received a gift certificate for the Mama Mia 's on Greenfield Ave .,5,1,PRODUCT,0
ewt-train-11970,Sorry for interrupting I guess .,3,4,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,4,1,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,7,9,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,12,9,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,17,14,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,20,21,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,22,21,PRODUCT,0
ewt-train-11972,There were no other options available ( I only brought my check card to cover any overage cost ) and she rang it up and applied it to the gift card before telling me about the tip policy .,26,25,PRODUCT,0
ewt-train-11974,There are other places with food just as good with management that values customers and employees much more .,3,1,PRODUCT,0
ewt-train-11974,There are other places with food just as good with management that values customers and employees much more .,10,12,PRODUCT,0
ewt-train-11974,There are other places with food just as good with management that values customers and employees much more .,13,12,PRODUCT,0
ewt-train-11976,"TEXAS ROADHOUSE HAS VERY GOOD MEALS , THAT THE MEAT COMES RIGHT OFF THE BONES .",1,2,PRODUCT,0
ewt-train-11976,"TEXAS ROADHOUSE HAS VERY GOOD MEALS , THAT THE MEAT COMES RIGHT OFF THE BONES .",5,2,PRODUCT,0
ewt-train-11977,IT HAS VERY GOOD PRICES .,4,1,PRODUCT,0
ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,0,1,PRODUCT,0
ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,6,7,PRODUCT,0
ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,9,7,PRODUCT,0
ewt-train-11982,I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .,17,16,PRODUCT,0
ewt-train-11983,I HAD TO WAIT FOR MY WAITRESS .,0,1,PRODUCT,0
ewt-train-11989,BUT EVERYONE HAS THERE OWN WAY !!!!!!,1,2,PRODUCT,0
ewt-train-11989,BUT EVERYONE HAS THERE OWN WAY !!!!!!,5,2,PRODUCT,0
ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,0,1,PRODUCT,0
ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,4,1,PRODUCT,0
ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,6,7,PRODUCT,0
ewt-train-11998,they do that whole thing where you sandwich the pepperoni between layers of cheese for + 32 delicious .,9,7,PRODUCT,0
ewt-train-12000,it runs you about 4 bucks and it deals crushing blows to hunger .,2,1,PRODUCT,0
ewt-train-12000,it runs you about 4 bucks and it deals crushing blows to hunger .,5,1,PRODUCT,0
ewt-train-12008,He showed me the car I was interested in and we took a test drive .,0,1,PRODUCT,0
ewt-train-12008,He showed me the car I was interested in and we took a test drive .,2,1,PRODUCT,0
ewt-train-12008,He showed me the car I was interested in and we took a test drive .,4,1,PRODUCT,0
ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,0,1,PRODUCT,0
ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,3,1,PRODUCT,0
ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,5,6,PRODUCT,0
ewt-train-12009,I loved the car so we began negotiating my trade - in and the price of the 09 XF .,11,7,PRODUCT,0
ewt-train-12010,The entire negotiation took about 20 minutes .,2,3,PRODUCT,0
ewt-train-12010,The entire negotiation took about 20 minutes .,6,3,PRODUCT,0
ewt-train-12018,Myself and my fiance 's identity was stolen from the office staff .,5,7,PRODUCT,0
ewt-train-12018,Myself and my fiance 's identity was stolen from the office staff .,11,7,PRODUCT,0
ewt-train-12019,We were told by a detective and asked to check our credit for anything unusual .,0,2,PRODUCT,0
ewt-train-12019,We were told by a detective and asked to check our credit for anything unusual .,5,2,PRODUCT,0
ewt-train-12019,We were told by a detective and asked to check our credit for anything unusual .,11,9,PRODUCT,0
ewt-train-12022,She stole the information and gave it to another guy that did all the work .,0,1,PRODUCT,0
ewt-train-12022,She stole the information and gave it to another guy that did all the work .,3,1,PRODUCT,0
ewt-train-12024,That s how they were caught .,0,1,PRODUCT,0
ewt-train-12024,That s how they were caught .,3,5,PRODUCT,0
ewt-train-12025,They both went to jail and a new manager was put in charge of the apartments .,0,2,PRODUCT,0
ewt-train-12025,They both went to jail and a new manager was put in charge of the apartments .,4,2,PRODUCT,0
ewt-train-12026,The apartment across from mine belonged to a gang of hookers .,1,5,PRODUCT,0
ewt-train-12026,The apartment across from mine belonged to a gang of hookers .,8,5,PRODUCT,0
ewt-train-12031,I lived in one that did not face the parking lot .,0,1,PRODUCT,0
ewt-train-12031,I lived in one that did not face the parking lot .,3,1,PRODUCT,0
ewt-train-12031,I lived in one that did not face the parking lot .,3,7,PRODUCT,0
ewt-train-12031,I lived in one that did not face the parking lot .,10,7,PRODUCT,0
ewt-train-12035,Gates worked 30 % of the time at best .,0,1,PRODUCT,0
ewt-train-12035,Gates worked 30 % of the time at best .,3,1,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",0,1,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",5,1,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",14,1,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",5,7,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",10,7,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",17,16,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",43,44,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",50,49,PRODUCT,0
ewt-train-12041,"They tracked down the only tire that fit my BMW 330i in Murfreesboro within minutes and secured it , then they came out , took off my tire ( it was a runflat - but runflats do n't do you any good if they blow out ) , and brought it to their shop to change the tire .",57,55,PRODUCT,0
ewt-train-12045,I hope I can return the favor in the future !,0,1,PRODUCT,0
ewt-train-12045,I hope I can return the favor in the future !,2,4,PRODUCT,0
ewt-train-12045,I hope I can return the favor in the future !,6,4,PRODUCT,0
ewt-train-12051,"I chose the later , but approached the front desk about the hotel policy to push over their responsibilities on local authorities , not to mention the good night s sleep i paid for but did nt get .",0,1,PRODUCT,0
ewt-train-12051,"I chose the later , but approached the front desk about the hotel policy to push over their responsibilities on local authorities , not to mention the good night s sleep i paid for but did nt get .",3,1,PRODUCT,0
ewt-train-12051,"I chose the later , but approached the front desk about the hotel policy to push over their responsibilities on local authorities , not to mention the good night s sleep i paid for but did nt get .",9,6,PRODUCT,0
ewt-train-12051,"I chose the later , but approached the front desk about the hotel policy to push over their responsibilities on local authorities , not to mention the good night s sleep i paid for but did nt get .",18,15,PRODUCT,0
ewt-train-12051,"I chose the later , but approached the front desk about the hotel policy to push over their responsibilities on local authorities , not to mention the good night s sleep i paid for but did nt get .",30,25,PRODUCT,0
ewt-train-12051,"I chose the later , but approached the front desk about the hotel policy to push over their responsibilities on local authorities , not to mention the good night s sleep i paid for but did nt get .",31,32,PRODUCT,0
ewt-train-12052,I was told management would call me back but still waiting for that call .,0,2,PRODUCT,0
ewt-train-12055,"He preceded to grab the slice off the countertop and throw it into the trash while yelling at me saying , "" you do not order what you do not know about "" and "" you do n't know how pizza is made "" .",0,1,PRODUCT,0
ewt-train-12055,"He preceded to grab the slice off the countertop and throw it into the trash while yelling at me saying , "" you do not order what you do not know about "" and "" you do n't know how pizza is made "" .",5,3,PRODUCT,0
ewt-train-12055,"He preceded to grab the slice off the countertop and throw it into the trash while yelling at me saying , "" you do not order what you do not know about "" and "" you do n't know how pizza is made "" .",11,10,PRODUCT,0
ewt-train-12055,"He preceded to grab the slice off the countertop and throw it into the trash while yelling at me saying , "" you do not order what you do not know about "" and "" you do n't know how pizza is made "" .",22,25,PRODUCT,0
ewt-train-12055,"He preceded to grab the slice off the countertop and throw it into the trash while yelling at me saying , "" you do not order what you do not know about "" and "" you do n't know how pizza is made "" .",26,25,PRODUCT,0
ewt-train-12059,"I think he did it on purpose because of my simple request for another slice of grandma that was n't so well - done ( actually , burnt ) .",0,1,PRODUCT,0
ewt-train-12064,The first thing you notice when you arrive on location is that the waiting line literally goes out the door and spills into the parking lot .,3,4,PRODUCT,0
ewt-train-12064,The first thing you notice when you arrive on location is that the waiting line literally goes out the door and spills into the parking lot .,6,7,PRODUCT,0
ewt-train-12064,The first thing you notice when you arrive on location is that the waiting line literally goes out the door and spills into the parking lot .,2,10,PRODUCT,0
ewt-train-12066,"I mean , that 's the way it works at amusement parks : the longest lines are at the best rides .",0,1,PRODUCT,0
ewt-train-12073,I suggest you go up to Raging Taco & Raging Burrito a couple of blocks up the street or even Taco Mac .,0,1,PRODUCT,0
ewt-train-12075,"We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .",0,2,PRODUCT,0
ewt-train-12075,"We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .",5,2,PRODUCT,0
ewt-train-12075,"We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .",7,2,PRODUCT,0
ewt-train-12075,"We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .",10,12,PRODUCT,0
ewt-train-12075,"We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .",17,14,PRODUCT,0
ewt-train-12075,"We were introduced to Bistro Tallulah by traveler - professional diner who happens to own the Adelphi Hotel and travels the world -- and residing in Paris , London , New York the rest of the year .",21,19,PRODUCT,0
ewt-train-12076,SHE KNOWS GREAT FOOD AND DINING EXPERIENCES .,0,1,PRODUCT,0
ewt-train-12076,SHE KNOWS GREAT FOOD AND DINING EXPERIENCES .,3,1,PRODUCT,0
ewt-train-12080,This chef knows what he is doing .,1,2,PRODUCT,0
ewt-train-12083,The affordable rent makes it possible for an inspired chef to serve his high quality fare at affordable prices !,2,3,PRODUCT,0
ewt-train-12083,The affordable rent makes it possible for an inspired chef to serve his high quality fare at affordable prices !,9,11,PRODUCT,0
ewt-train-12083,The affordable rent makes it possible for an inspired chef to serve his high quality fare at affordable prices !,15,11,PRODUCT,0
ewt-train-12088,I think that the re pretty good .,0,1,PRODUCT,0
ewt-train-12091,I feel that the way some doctor s offices work around here is a little bit absurd so I 'm happy that these guys do n't do those two things in particlular .,0,1,PRODUCT,0
ewt-train-12102,I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .,0,1,PRODUCT,0
ewt-train-12102,I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .,6,1,PRODUCT,0
ewt-train-12102,I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .,10,8,PRODUCT,0
ewt-train-12102,I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .,19,26,PRODUCT,0
ewt-train-12105,"I found the hotel to be amazingly clean , not to mention very well adorned with many pleasant surprises .",0,1,PRODUCT,0
ewt-train-12105,"I found the hotel to be amazingly clean , not to mention very well adorned with many pleasant surprises .",3,1,PRODUCT,0
ewt-train-12106,From my first encounter at check in to my regrettable check out I found the staff and facility to exceed my expectation .,3,13,PRODUCT,0
ewt-train-12106,From my first encounter at check in to my regrettable check out I found the staff and facility to exceed my expectation .,11,13,PRODUCT,0
ewt-train-12106,From my first encounter at check in to my regrettable check out I found the staff and facility to exceed my expectation .,12,13,PRODUCT,0
ewt-train-12106,From my first encounter at check in to my regrettable check out I found the staff and facility to exceed my expectation .,15,13,PRODUCT,0
ewt-train-12106,From my first encounter at check in to my regrettable check out I found the staff and facility to exceed my expectation .,21,19,PRODUCT,0
ewt-train-12112,Update : I had to add to my review .,2,3,PRODUCT,0
ewt-train-12115,I frequent this resturant on a weekly basis but usally only for lunch .,0,1,PRODUCT,0
ewt-train-12115,I frequent this resturant on a weekly basis but usally only for lunch .,3,1,PRODUCT,0
ewt-train-12115,I frequent this resturant on a weekly basis but usally only for lunch .,7,1,PRODUCT,0
ewt-train-12120,I had the Chicken Parmesan Dinner and my wife had the Shrimp Scampi Dinner .,0,1,PRODUCT,0
ewt-train-12120,I had the Chicken Parmesan Dinner and my wife had the Shrimp Scampi Dinner .,5,1,PRODUCT,0
ewt-train-12123,I have to say the value of this place always amazes me .,0,1,PRODUCT,0
ewt-train-12123,I have to say the value of this place always amazes me .,5,10,PRODUCT,0
ewt-train-12123,I have to say the value of this place always amazes me .,11,10,PRODUCT,0
ewt-train-12125,Bottom line is that when it 's a small privatly owned resturant like this is you can tell that the owners and employees take pride in their product and service .,1,2,PRODUCT,0
ewt-train-12132,He checked out what I needed to have done told me what needed be fixed before he did any work and did great repair work .,0,1,PRODUCT,0
ewt-train-12136,"I grew up in a small town where you knew and trusted your mechanic and was really cynical about city auto repair shops since I moved here , but Phet has shown that there really are honest hard working mechanics around .",0,1,PRODUCT,0
ewt-train-12136,"I grew up in a small town where you knew and trusted your mechanic and was really cynical about city auto repair shops since I moved here , but Phet has shown that there really are honest hard working mechanics around .",6,1,PRODUCT,0
ewt-train-12136,"I grew up in a small town where you knew and trusted your mechanic and was really cynical about city auto repair shops since I moved here , but Phet has shown that there really are honest hard working mechanics around .",24,25,PRODUCT,0
ewt-train-12136,"I grew up in a small town where you knew and trusted your mechanic and was really cynical about city auto repair shops since I moved here , but Phet has shown that there really are honest hard working mechanics around .",29,31,PRODUCT,0
ewt-train-12140,We made the decision for a couple of reasons .,0,1,PRODUCT,0
ewt-train-12140,We made the decision for a couple of reasons .,3,1,PRODUCT,0
ewt-train-12140,We made the decision for a couple of reasons .,6,1,PRODUCT,0
ewt-train-12152,The intruders slit the screen of the window .,1,2,PRODUCT,0
ewt-train-12152,The intruders slit the screen of the window .,4,2,PRODUCT,0
ewt-train-12155,"My next - door neighbor heard the noise and turned on a light , thankfully scaring the two miscreants away ( they even left their hammer behind ! ) .",4,5,PRODUCT,0
ewt-train-12155,"My next - door neighbor heard the noise and turned on a light , thankfully scaring the two miscreants away ( they even left their hammer behind ! ) .",7,5,PRODUCT,0
ewt-train-12155,"My next - door neighbor heard the noise and turned on a light , thankfully scaring the two miscreants away ( they even left their hammer behind ! ) .",12,9,PRODUCT,0
ewt-train-12155,"My next - door neighbor heard the noise and turned on a light , thankfully scaring the two miscreants away ( they even left their hammer behind ! ) .",18,15,PRODUCT,0
ewt-train-12157,"Lo and behold , they replaced the screen ( which had to be ordered ) yesterday and did n't charge me a dime .",4,5,PRODUCT,0
ewt-train-12157,"Lo and behold , they replaced the screen ( which had to be ordered ) yesterday and did n't charge me a dime .",7,5,PRODUCT,0
ewt-train-12157,"Lo and behold , they replaced the screen ( which had to be ordered ) yesterday and did n't charge me a dime .",20,19,PRODUCT,0
ewt-train-12157,"Lo and behold , they replaced the screen ( which had to be ordered ) yesterday and did n't charge me a dime .",22,19,PRODUCT,0
ewt-train-12163,We were booked at the Sheraton with a number of other out - of - town wedding guests .,0,2,PRODUCT,0
ewt-train-12163,We were booked at the Sheraton with a number of other out - of - town wedding guests .,5,2,PRODUCT,0
ewt-train-12163,We were booked at the Sheraton with a number of other out - of - town wedding guests .,8,2,PRODUCT,0
ewt-train-12166,"There were 3 adults in our room but towels for only 2 , no linens for sofa bed .",3,1,PRODUCT,0
ewt-train-12168,A package and some wedding cards were left in our first room .,1,7,PRODUCT,0
ewt-train-12168,A package and some wedding cards were left in our first room .,11,7,PRODUCT,0
ewt-train-12169,"They were sent to our second room and had been opened -- the ribbon - wrapped present , and all 3 envelopes .",0,2,PRODUCT,0
ewt-train-12169,"They were sent to our second room and had been opened -- the ribbon - wrapped present , and all 3 envelopes .",6,2,PRODUCT,0
ewt-train-12170,"Security in the hotel seemed to be excellent , but we were never given an explanation as to why someone would open these items .",0,4,PRODUCT,0
ewt-train-12170,"Security in the hotel seemed to be excellent , but we were never given an explanation as to why someone would open these items .",19,21,PRODUCT,0
ewt-train-12170,"Security in the hotel seemed to be excellent , but we were never given an explanation as to why someone would open these items .",23,21,PRODUCT,0
ewt-train-12175,I think this place is probably really great especially judging by the reviews on here .,0,1,PRODUCT,0
ewt-train-12182,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few falsehoods .,0,1,PRODUCT,0
ewt-train-12182,I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few falsehoods .,15,16,PRODUCT,0
ewt-train-12183,"For instance I asked who owned Mazda and he said with confidence that was GM , which is n't true .",1,3,PRODUCT,0
ewt-train-12183,"For instance I asked who owned Mazda and he said with confidence that was GM , which is n't true .",2,3,PRODUCT,0
ewt-train-12183,"For instance I asked who owned Mazda and he said with confidence that was GM , which is n't true .",4,5,PRODUCT,0
ewt-train-12183,"For instance I asked who owned Mazda and he said with confidence that was GM , which is n't true .",6,5,PRODUCT,0
ewt-train-12184,"I mean , I do n't care if he does n't know , but if he pretends to know and tells me BS to my face , there 's no way I 'm going to trust him when matters turn to the price of the car and financing .",0,1,PRODUCT,0
ewt-train-12184,"I mean , I do n't care if he does n't know , but if he pretends to know and tells me BS to my face , there 's no way I 'm going to trust him when matters turn to the price of the car and financing .",3,6,PRODUCT,0
ewt-train-12184,"I mean , I do n't care if he does n't know , but if he pretends to know and tells me BS to my face , there 's no way I 'm going to trust him when matters turn to the price of the car and financing .",15,16,PRODUCT,0
ewt-train-12184,"I mean , I do n't care if he does n't know , but if he pretends to know and tells me BS to my face , there 's no way I 'm going to trust him when matters turn to the price of the car and financing .",36,35,PRODUCT,0
ewt-train-12184,"I mean , I do n't care if he does n't know , but if he pretends to know and tells me BS to my face , there 's no way I 'm going to trust him when matters turn to the price of the car and financing .",38,39,PRODUCT,0
ewt-train-12187,The service stunk .,1,2,PRODUCT,0
ewt-train-12188,"I called in my order and upon arriving to pick it up , they got my order confused with someone else s .",0,1,PRODUCT,0
ewt-train-12188,"I called in my order and upon arriving to pick it up , they got my order confused with someone else s .",4,1,PRODUCT,0
ewt-train-12188,"I called in my order and upon arriving to pick it up , they got my order confused with someone else s .",10,9,PRODUCT,0
ewt-train-12191,She asked for the dinner combo and they gave her two dinner plates instead .,0,1,PRODUCT,0
ewt-train-12191,She asked for the dinner combo and they gave her two dinner plates instead .,5,1,PRODUCT,0
ewt-train-12195,We had to throw out about 80 percent of our meals because the food tasted so horrible .,0,1,PRODUCT,0
ewt-train-12195,We had to throw out about 80 percent of our meals because the food tasted so horrible .,7,3,PRODUCT,0
ewt-train-12195,We had to throw out about 80 percent of our meals because the food tasted so horrible .,13,14,PRODUCT,0
ewt-train-12217,I dropped off a sheet metal piece that I needed copied due to th it was needing to be replaced .,0,1,PRODUCT,0
ewt-train-12217,I dropped off a sheet metal piece that I needed copied due to th it was needing to be replaced .,6,1,PRODUCT,0
ewt-train-12219,They said it would be made exactly like the one I needed to replace .,0,1,PRODUCT,0
ewt-train-12222,I took the original piece of metal and rigged it to make due since I had to complete the job .,0,1,PRODUCT,0
ewt-train-12222,I took the original piece of metal and rigged it to make due since I had to complete the job .,4,1,PRODUCT,0
ewt-train-12222,I took the original piece of metal and rigged it to make due since I had to complete the job .,9,8,PRODUCT,0
ewt-train-12222,I took the original piece of metal and rigged it to make due since I had to complete the job .,19,17,PRODUCT,0
ewt-train-12223,I took the receipt and the metal that did not fit and asked Pomper for my money back .,0,1,PRODUCT,0
ewt-train-12223,I took the receipt and the metal that did not fit and asked Pomper for my money back .,3,1,PRODUCT,0
ewt-train-12223,I took the receipt and the metal that did not fit and asked Pomper for my money back .,6,10,PRODUCT,0
ewt-train-12225,She told me she could not use the piece I was returning and the company would only put it in the trash so I could not return it .,0,1,PRODUCT,0
ewt-train-12225,She told me she could not use the piece I was returning and the company would only put it in the trash so I could not return it .,2,1,PRODUCT,0
ewt-train-12225,She told me she could not use the piece I was returning and the company would only put it in the trash so I could not return it .,9,11,PRODUCT,0
ewt-train-12225,She told me she could not use the piece I was returning and the company would only put it in the trash so I could not return it .,23,26,PRODUCT,0
ewt-train-12225,She told me she could not use the piece I was returning and the company would only put it in the trash so I could not return it .,27,26,PRODUCT,0
ewt-train-12226,I explained I did not get what I paid for .,0,1,PRODUCT,0
ewt-train-12226,I explained I did not get what I paid for .,7,8,PRODUCT,0
ewt-train-12227,She asked me to bring the original piece back and I told her I had to use it on the job .,0,1,PRODUCT,0
ewt-train-12227,She asked me to bring the original piece back and I told her I had to use it on the job .,2,1,PRODUCT,0
ewt-train-12227,She asked me to bring the original piece back and I told her I had to use it on the job .,7,4,PRODUCT,0
ewt-train-12228,She told me that was to bad she would do nothing to help me since she could not use or resell the piece .,0,1,PRODUCT,0
ewt-train-12228,She told me that was to bad she would do nothing to help me since she could not use or resell the piece .,2,1,PRODUCT,0
ewt-train-12229,I said I was going to trash it also and could I at least have a credit .,0,1,PRODUCT,0
ewt-train-12229,I said I was going to trash it also and could I at least have a credit .,7,6,PRODUCT,0
ewt-train-12230,With a smirk on her face she told me NO MONEY IS BEING RETURNED and THAT IS THE WAY IT WAS .,2,7,PRODUCT,0
ewt-train-12230,With a smirk on her face she told me NO MONEY IS BEING RETURNED and THAT IS THE WAY IT WAS .,6,7,PRODUCT,0
ewt-train-12230,With a smirk on her face she told me NO MONEY IS BEING RETURNED and THAT IS THE WAY IT WAS .,8,7,PRODUCT,0
ewt-train-12230,With a smirk on her face she told me NO MONEY IS BEING RETURNED and THAT IS THE WAY IT WAS .,10,13,PRODUCT,0
ewt-train-12232,There are to many people that need our business to have to put up with this unfair treatment !!!!!,4,1,PRODUCT,0
ewt-train-12235,I signed up with one of the staff who was very pleasant and professional .,0,1,PRODUCT,0
ewt-train-12235,I signed up with one of the staff who was very pleasant and professional .,4,1,PRODUCT,0
ewt-train-12238,They need to update the locker rooms ASAP .,0,1,PRODUCT,0
ewt-train-12238,They need to update the locker rooms ASAP .,6,3,PRODUCT,0
ewt-train-12247,There are better places on the Cape - FITNESS 500 !,3,1,PRODUCT,0
ewt-train-12247,There are better places on the Cape - FITNESS 500 !,6,1,PRODUCT,0
ewt-train-12249,I feel obligated to share this story .,0,1,PRODUCT,0
ewt-train-12249,I feel obligated to share this story .,6,4,PRODUCT,0
ewt-train-12250,Right out of college I called the salon and explained my situation .,3,5,PRODUCT,0
ewt-train-12250,Right out of college I called the salon and explained my situation .,4,5,PRODUCT,0
ewt-train-12250,Right out of college I called the salon and explained my situation .,7,5,PRODUCT,0
ewt-train-12250,Right out of college I called the salon and explained my situation .,11,9,PRODUCT,0
ewt-train-12253,I had this ridiculous celebrity stylist from LA named Derrick .,0,1,PRODUCT,0
